kelurahan_id,provinsi_name,kabupaten_name,kecamatan_name,kelurahan_name,numVisit
7371013001.0,Sulawesi Selatan,Kota Makassar,Rappocini,Tidung,1956
5171001008.0,Bali,Kota Denpasar,Denpasar Selatan,Pemogan,1855
3276002009.0,Jawa Barat,Kota Depok,Cimanggis,Tugu,1519
3174007001.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Baru,Melawai,1312
3175009001.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Ciracas,1300
1271011004.0,Sumatera Utara,Kota Medan,Medan Johor,Pangkalan Mansur,1278
3275004005.0,Jawa Barat,Kota Bekasi,Bekasi Selatan,Kayuringinjaya,1222
7371014003.0,Sulawesi Selatan,Kota Makassar,Tamalanrea,Tamalanrea Indah,1215
3175010002.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Cipayung,Cilangkap,1116
3174003004.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,Tegal Parang,1092
3174009005.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Tanjung Barat,1086
3174002008.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,Kuningan Timur,1084
3276006005.0,Jawa Barat,Kota Depok,Beji,Pondok Cina,1051
3175009003.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Kelapa Dua Wetan,1043
7371012008.0,Sulawesi Selatan,Kota Makassar,Manggala,Bitowa,1026
3174003003.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,Pela Mampang,1024
7371013010.0,Sulawesi Selatan,Kota Makassar,Rappocini,Gunung Sari,996
1271021002.0,Sumatera Utara,Kota Medan,Medan Selayang,Tanjungsari,983
3174008001.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pancoran,Pancoran,913
1271009004.0,Sumatera Utara,Kota Medan,Medan Amplas,Harjosari I,884
3174007008.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Baru,Petogogan,798
3276005003.0,Jawa Barat,Kota Depok,Sukmajaya,Abadi Jaya,790
7371011002.0,Sulawesi Selatan,Kota Makassar,Biringkanaya,Daya,776
7371009007.0,Sulawesi Selatan,Kota Makassar,Panakkukang,Masale,776
3175009002.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Cibubur,773
3216002006.0,Jawa Barat,Bekasi,Babelan,Bahagia,765
3174004005.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Pejaten Timur,760
3275002005.0,Jawa Barat,Kota Bekasi,Bekasi Barat,Jakasampurna,749
3671001004.0,Banten,Kota Tangerang,Tangerang,Buaran Indah,742
1271002005.0,Sumatera Utara,Kota Medan,Medan Sunggal,Tanjung Rejo,739
7306008010.0,Sulawesi Selatan,Gowa,Somba Opu,Romangpolong,730
7371013008.0,Sulawesi Selatan,Kota Makassar,Rappocini,Banta-Bantaeng,716
1271003004.0,Sumatera Utara,Kota Medan,Medan Helvetia,Tanjung Gusta,709
3174010002.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Bintaro,708
1207026006.0,Sumatera Utara,Deli Serdang,Percut Sei Tuan,Tembung,706
3175007007.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Duren Sawit,Pondok Kopi,700
7371012005.0,Sulawesi Selatan,Kota Makassar,Manggala,Batua,696
1207026010.0,Sumatera Utara,Deli Serdang,Percut Sei Tuan,Sampali,692
3174009002.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,687
3174004004.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Ragunan,686
3173008001.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Kembangan,Kembangan Utara,682
3175002005.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Pulogadung,Rawamangun,676
1207021006.0,Sumatera Utara,Deli Serdang,Patumbak,Marendal I,663
3174001003.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Tebet,Menteng Dalam,662
1271002003.0,Sumatera Utara,Kota Medan,Medan Sunggal,Sunggal,660
3174002004.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,Karet,658
7371010003.0,Sulawesi Selatan,Kota Makassar,Tamalate,Jongaya,650
3174008003.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pancoran,Rawajati,649
3174003005.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,Kuningan Barat,643
1272006007.0,Sumatera Utara,Kota Pematangsiantar,Siantar Martoba,Naga Pita,641
3173001002.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Duri Kosambi,631
3175005004.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Pasar Rebo,Kalisari,631
3172003006.0,DKI Jakarta,Kota Administrasi Jakarta Utara,Koja,Rawa Badak Selatan,626
3201030008.0,Jawa Barat,Bogor,Dramaga,Babakan,620
1271004005.0,Sumatera Utara,Kota Medan,Medan Denai,Binjai,620
3174006003.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Pondok Labu,616
3174003001.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,Mampang Prapatan,614
7371014001.0,Sulawesi Selatan,Kota Makassar,Tamalanrea,Tamalanrea,611
3175010001.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Cipayung,Cipayung,608
3174009004.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Lenteng Agung,605
3173008004.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Kembangan,Srengseng,588
7371009006.0,Sulawesi Selatan,Kota Makassar,Panakkukang,Tamamaung,588
7371013004.0,Sulawesi Selatan,Kota Makassar,Rappocini,Buakana,578
3174006001.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Cilandak Barat,570
3174009001.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Jagakarsa,568
3175004001.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Kramatjati,Kramatjati,565
3175007002.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Duren Sawit,Pondok Bambu,563
3174002003.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,Karet Kuningan,561
1207026020.0,Sumatera Utara,Deli Serdang,Percut Sei Tuan,Kenangan Baru,560
3674006001.0,Banten,Kota Tangerang Selatan,Pamulang,Pamulang Barat,560
3175005005.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Pasar Rebo,Pekayon,558
1271009005.0,Sumatera Utara,Kota Medan,Medan Amplas,Harjosari Ii,558
1271003003.0,Sumatera Utara,Kota Medan,Medan Helvetia,Helvetia Timur,556
7371009011.0,Sulawesi Selatan,Kota Makassar,Panakkukang,Paropo,555
3175005003.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Pasar Rebo,Cijantung,551
3171007005.0,DKI Jakarta,Kota Administrasi Jakarta Pusat,Tanah Abang,Kebon Melati,543
3275008001.0,Jawa Barat,Kota Bekasi,Pondokgede,Jatiwaringin,542
1271014001.0,Sumatera Utara,Kota Medan,Medan Tembung,Indra Kasih,536
3175005001.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Pasar Rebo,Gedong,534
3174001002.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Tebet,Tebet Barat,534
3174004007.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Kebagusan,529
7371012006.0,Sulawesi Selatan,Kota Makassar,Manggala,Borong,529
3175010004.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Cipayung,Munjul,521
7371010004.0,Sulawesi Selatan,Kota Makassar,Tamalate,Mangasa,519
7371013011.0,Sulawesi Selatan,Kota Makassar,Rappocini,Minasa Upa,518
3275002001.0,Jawa Barat,Kota Bekasi,Bekasi Barat,Bintara,514
7271008002.0,Sulawesi Tengah,Kota Palu,Mantikulore,Tondo,513
7371014006.0,Sulawesi Selatan,Kota Makassar,Tamalanrea,Tamalanrea Jaya,510
3674007006.0,Banten,Kota Tangerang Selatan,Setu,Bakti Jaya,509
3275002002.0,Jawa Barat,Kota Bekasi,Bekasi Barat,Kranji,507
1271012003.0,Sumatera Utara,Kota Medan,Medan Marelan,Terjun,499
3175010007.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Cipayung,Lubang Buaya,496
1271009001.0,Sumatera Utara,Kota Medan,Medan Amplas,Amplas,495
1271014002.0,Sumatera Utara,Kota Medan,Medan Tembung,Sidorejo Hilir,494
7371013009.0,Sulawesi Selatan,Kota Makassar,Rappocini,Karunrung,488
3174008004.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pancoran,Duren Tiga,488
7371003001.0,Sulawesi Selatan,Kota Makassar,Makassar,Maricaya,481
7371013002.0,Sulawesi Selatan,Kota Makassar,Rappocini,Kassi-Kassi,480
3171006005.0,DKI Jakarta,Kota Administrasi Jakarta Pusat,Menteng,Kebon Sirih,474
3674003004.0,Banten,Kota Tangerang Selatan,Pondok Aren,Pondok Jaya,472
3175010008.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Cipayung,Ceger,471
1207026011.0,Sumatera Utara,Deli Serdang,Percut Sei Tuan,Bandar Khalipah,466
7306008011.0,Sulawesi Selatan,Gowa,Somba Opu,Paccinongang,461
7371014007.0,Sulawesi Selatan,Kota Makassar,Tamalanrea,Buntusu,456
3175007004.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Duren Sawit,Pondok Kelapa,455
1271020006.0,Sumatera Utara,Kota Medan,Medan Timur,P Berayan Darat I,453
3174007003.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Baru,Kramat Pela,453
1207023012.0,Sumatera Utara,Deli Serdang,Sunggal,Sukamaju,452
3674004002.0,Banten,Kota Tangerang Selatan,Ciputat,Serua,451
1271021003.0,Sumatera Utara,Kota Medan,Medan Selayang,P Bulan Selayang II,449
3174005001.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Utara,448
1271011006.0,Sumatera Utara,Kota Medan,Medan Johor,Kwala Bekala,445
7371010007.0,Sulawesi Selatan,Kota Makassar,Tamalate,Mannuruki,439
3275003004.0,Jawa Barat,Kota Bekasi,Bekasi Utara,Teluk Pucung,438
1271004003.0,Sumatera Utara,Kota Medan,Medan Denai,Tegal S Mandala III,437
1271020005.0,Sumatera Utara,Kota Medan,Medan Timur,Glugur Darat II,437
3271004010.0,Jawa Barat,Kota Bogor,Bogor Barat,Curug Mekar,436
7371009008.0,Sulawesi Selatan,Kota Makassar,Panakkukang,Pandang,435
3174004001.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Pasar Minggu,432
3174001001.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Tebet,Tebet Timur,431
7371010008.0,Sulawesi Selatan,Kota Makassar,Tamalate,Pa'Baeng-Baeng,430
3175003007.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Jatinegara,Cipinang Besar Selatan,430
3174002005.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,Menteng Atas,428
3175009004.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Susukan,425
3275001003.0,Jawa Barat,Kota Bekasi,Bekasi Timur,Durenjaya,423
1271003006.0,Sumatera Utara,Kota Medan,Medan Helvetia,Dwi Kora,422
7306008008.0,Sulawesi Selatan,Gowa,Somba Opu,Tombolo,421
7371011009.0,Sulawesi Selatan,Kota Makassar,Biringkanaya,Berua,421
3217008001.0,Jawa Barat,Bandung Barat,Padalarang,Kertamulya,420
3174002006.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,Pasar Manggis,420
1207026012.0,Sumatera Utara,Deli Serdang,Percut Sei Tuan,Bandar Klippa,419
1207023008.0,Sumatera Utara,Deli Serdang,Sunggal,Tanjung Gusta,418
3276006002.0,Jawa Barat,Kota Depok,Beji,Kukusan,417
3275010003.0,Jawa Barat,Kota Bekasi,Jatisampurna,Jatiranggon,416
3175007001.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Duren Sawit,Duren Sawit,413
7371010006.0,Sulawesi Selatan,Kota Makassar,Tamalate,Balang Baru,410
3674005004.0,Banten,Kota Tangerang Selatan,Ciputat Timur,Cireundeu,408
1271012002.0,Sumatera Utara,Kota Medan,Medan Marelan,Rengas Pulau,407
3276002011.0,Jawa Barat,Kota Depok,Cimanggis,Pasir Gunung Selatan,406
7371010005.0,Sulawesi Selatan,Kota Makassar,Tamalate,Bongaya,406
3174008002.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pancoran,Kalibata,404
3204032001.0,Jawa Barat,Bandung,Baleendah,Baleendah,403
3674006002.0,Banten,Kota Tangerang Selatan,Pamulang,Benda Baru,400
3174006002.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Lebak Bulus,400
7371011003.0,Sulawesi Selatan,Kota Makassar,Biringkanaya,Pai,399
3174005002.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,Pondok Pinang,397
1271005006.0,Sumatera Utara,Kota Medan,Medan Barat,Karang Berombak,394
7371011011.0,Sulawesi Selatan,Kota Makassar,Biringkanaya,Bakung,394
3174003002.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,Bangka,393
1271009003.0,Sumatera Utara,Kota Medan,Medan Amplas,Sitirejo Iii,389
3674001003.0,Banten,Kota Tangerang Selatan,Serpong,Rawa Mekarjaya,388
1271016003.0,Sumatera Utara,Kota Medan,Medan Polonia,Sari Rejo,385
7371011006.0,Sulawesi Selatan,Kota Makassar,Biringkanaya,Sudiang Raya,384
1271005005.0,Sumatera Utara,Kota Medan,Medan Barat,Sei Agul,383
7371009003.0,Sulawesi Selatan,Kota Makassar,Panakkukang,Tello Baru,382
3276010003.0,Jawa Barat,Kota Depok,Tapos,Sukatani,381
7371012004.0,Sulawesi Selatan,Kota Makassar,Manggala,Antang,380
3175010006.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Cipayung,Bambu Apus,378
3674001002.0,Banten,Kota Tangerang Selatan,Serpong,Rawabuntu,377
3174008005.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pancoran,Pengadegan,377
3216006002.0,Jawa Barat,Bekasi,Tambun Selatan,Lambangsari,377
1207024009.0,Sumatera Utara,Deli Serdang,Hamparan Perak,Kelambir Lima Kebun,377
3216007002.0,Jawa Barat,Bekasi,Cibitung,Wanajaya,377
1271011005.0,Sumatera Utara,Kota Medan,Medan Johor,Gedung Johor,376
3276001006.0,Jawa Barat,Kota Depok,Pancoran Mas,Depok,376
3671006001.0,Banten,Kota Tangerang,Ciledug,Paninggilan,371
1271010009.0,Sumatera Utara,Kota Medan,Medan Area,Pasar Merah Timur,371
3204012004.0,Jawa Barat,Bandung,Dayeuhkolot,Cangkuang Kulon,365
3175004002.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Kramatjati,Tengah,364
3674001006.0,Banten,Kota Tangerang Selatan,Serpong,Buaran,364
3276002010.0,Jawa Barat,Kota Depok,Cimanggis,Mekarsari,363
3273001002.0,Jawa Barat,Kota Bandung,Sukasari,Gegerkalong,363
3174007010.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Baru,Cipete Utara,358
3603028004.0,Banten,Tangerang,Kelapa Dua,Pakulonan Barat,358
3275004004.0,Jawa Barat,Kota Bekasi,Bekasi Selatan,Jakasetia,356
1271004006.0,Sumatera Utara,Kota Medan,Medan Denai,Medan Tenggara,355
1207023002.0,Sumatera Utara,Deli Serdang,Sunggal,Lalang,354
1207026015.0,Sumatera Utara,Deli Serdang,Percut Sei Tuan,Medan Estate,353
1271003002.0,Sumatera Utara,Kota Medan,Medan Helvetia,Helvetia Tengah,351
3174004006.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Pejaten Barat,349
1207023004.0,Sumatera Utara,Deli Serdang,Sunggal,Paya Geli,344
1271018009.0,Sumatera Utara,Kota Medan,Medan Perjuangan,Tegalrejo,344
3201001002.0,Jawa Barat,Bogor,Cibinong,Karadenan,342
3275010001.0,Jawa Barat,Kota Bekasi,Jatisampurna,Jatisampurna,342
3671011001.0,Banten,Kota Tangerang,Pinang,Pinang,341
1271014003.0,Sumatera Utara,Kota Medan,Medan Tembung,Sidorejo,340
3674004003.0,Banten,Kota Tangerang Selatan,Ciputat,Ciputat,340
3175006003.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Cakung,Penggilingan,339
3175007005.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Duren Sawit,Malaka Sari,338
3175009005.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Rambutan,337
3276001007.0,Jawa Barat,Kota Depok,Pancoran Mas,Depok Jaya,336
1271020004.0,Sumatera Utara,Kota Medan,Medan Timur,Glugur Darat I,336
3175004004.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Kramatjati,Batu Ampar,336
1271011001.0,Sumatera Utara,Kota Medan,Medan Johor,Suka Maju,335
3174007004.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Baru,Selong,334
3173004008.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Tambora,Jembatan Lima,334
3674005003.0,Banten,Kota Tangerang Selatan,Ciputat Timur,Pisangan,333
3216002007.0,Jawa Barat,Bekasi,Babelan,Kebalen,330
3276005004.0,Jawa Barat,Kota Depok,Sukmajaya,Mekar Jaya,330
3175002002.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Pulogadung,Pisangan Timur,330
1271012004.0,Sumatera Utara,Kota Medan,Medan Marelan,Tanah Enam Ratus,327
7371010001.0,Sulawesi Selatan,Kota Makassar,Tamalate,Barombong,326
3275012002.0,Jawa Barat,Kota Bekasi,Pondokmelati,Jatiwarna,324
3201020006.0,Jawa Barat,Bogor,Parung Panjang,Parungpanjang,322
7306008002.0,Sulawesi Selatan,Gowa,Somba Opu,Bonto Bontoa,322
5171001003.0,Bali,Kota Denpasar,Denpasar Selatan,Sesetan,320
7371006006.0,Sulawesi Selatan,Kota Makassar,Bontoala,Layang,318
3275003006.0,Jawa Barat,Kota Bekasi,Bekasi Utara,Harapanjaya,315
3172006002.0,DKI Jakarta,Kota Administrasi Jakarta Utara,Kelapa Gading,Pegangsaan Dua,315
3204009005.0,Jawa Barat,Bandung,Margahayu,Sayati,314
7371013005.0,Sulawesi Selatan,Kota Makassar,Rappocini,Bonto Makkio,314
3273001004.0,Jawa Barat,Kota Bandung,Sukasari,Sarijadi,312
3275006003.0,Jawa Barat,Kota Bekasi,Medansatria,Pejuang,310
3276005010.0,Jawa Barat,Kota Depok,Sukmajaya,Tirtajaya,310
3671001003.0,Banten,Kota Tangerang,Tangerang,Tanah Tinggi,308
3671006002.0,Banten,Kota Tangerang,Ciledug,Sudimara Barat,305
3276006004.0,Jawa Barat,Kota Depok,Beji,Kemiri Muka,304
3175001004.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Matraman,Palmeriam,298
1272003004.0,Sumatera Utara,Kota Pematangsiantar,Siantar Utara,Sukadame,298
3674006003.0,Banten,Kota Tangerang Selatan,Pamulang,Pondok Benda,297
3275008007.0,Jawa Barat,Kota Bekasi,Pondokgede,Jaticempaka,296
3175001003.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Matraman,Kayu Manis,295
3276009003.0,Jawa Barat,Kota Depok,Cinere,Pangkalan Jati,295
1271017005.0,Sumatera Utara,Kota Medan,Medan Baru,Padang Bulan,294
3674002005.0,Banten,Kota Tangerang Selatan,Serpong Utara,Pondok Jagung Timur,292
7306007004.0,Sulawesi Selatan,Gowa,Palangga,Bontoala,288
3175002007.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Pulogadung,Jati,286
3173006001.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Kalideres,Kalideres,286
1272007004.0,Sumatera Utara,Kota Pematangsiantar,Siantar Sitalasari,Bukit Sofa,285
3175002006.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Pulogadung,Kayu Putih,285
1271021005.0,Sumatera Utara,Kota Medan,Medan Selayang,P Bulan Selayang I,284
3671001008.0,Banten,Kota Tangerang,Tangerang,Babakan,281
7371011008.0,Sulawesi Selatan,Kota Makassar,Biringkanaya,Laikang,281
3175007006.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Duren Sawit,Malaka Jaya,280
3174007002.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Baru,Gunung,279
3276005005.0,Jawa Barat,Kota Depok,Sukmajaya,Baktijaya,279
3273013002.0,Jawa Barat,Kota Bandung,Lengkong,Lingkar Selatan,275
7371002008.0,Sulawesi Selatan,Kota Makassar,Mamajang,Bonto Biraeng,274
3172003002.0,DKI Jakarta,Kota Administrasi Jakarta Utara,Koja,Tugu Utara,272
3173001006.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,272
7371010009.0,Sulawesi Selatan,Kota Makassar,Tamalate,Parang Tambung,271
3201002003.0,Jawa Barat,Bogor,Gunung Putri,Ciangsana,271
3277003002.0,Jawa Barat,Kota Cimahi,Cimahi Utara,Cibabat,270
7306008004.0,Sulawesi Selatan,Gowa,Somba Opu,Tompobalang,270
3174002002.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,Karet Semanggi,270
1207026005.0,Sumatera Utara,Deli Serdang,Percut Sei Tuan,Laut Dendang,269
3172001005.0,DKI Jakarta,Kota Administrasi Jakarta Utara,Penjaringan,Pluit,267
3271005004.0,Jawa Barat,Kota Bogor,Bogor Utara,Ciparigi,267
3175008002.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Makasar,Pinangranti,267
1272002003.0,Sumatera Utara,Kota Pematangsiantar,Siantar Barat,Bantan,267
1271005004.0,Sumatera Utara,Kota Medan,Medan Barat,Pulo Berayan Kota,266
1271006006.0,Sumatera Utara,Kota Medan,Medan Deli,Mabar Hilir,266
5171003002.0,Bali,Kota Denpasar,Denpasar Barat,Pemecutan Kelod,266
3204032006.0,Jawa Barat,Bandung,Baleendah,Rancamanyar,266
7371011010.0,Sulawesi Selatan,Kota Makassar,Biringkanaya,Katimbang,265
3171007006.0,DKI Jakarta,Kota Administrasi Jakarta Pusat,Tanah Abang,Kebon Kacang,263
1207025002.0,Sumatera Utara,Deli Serdang,Labuhan Deli,Manunggal,262
3172002002.0,DKI Jakarta,Kota Administrasi Jakarta Utara,Tanjung Priok,Sunter Jaya,261
3171007001.0,DKI Jakarta,Kota Administrasi Jakarta Pusat,Tanah Abang,Gelora,260
1271001009.0,Sumatera Utara,Kota Medan,Medan Kota,Teladan Barat,260
3175004006.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Kramatjati,Cililitan,260
3275003003.0,Jawa Barat,Kota Bekasi,Bekasi Utara,Harapanbaru,259
7309014001.0,Sulawesi Selatan,Maros,Turikale,Pettuadae,259
3276004002.0,Jawa Barat,Kota Depok,Limo,Grogol,258
3275005002.0,Jawa Barat,Kota Bekasi,Rawalumbu,Pengasinan,258
3173005001.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Kebon Jeruk,Kebon Jeruk,258
3173001001.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Barat,258
3271006002.0,Jawa Barat,Kota Bogor,Tanah Sareal,Kebon Pedes,257
3276008005.0,Jawa Barat,Kota Depok,Cilodong,Jatimulya,257
3603028006.0,Banten,Tangerang,Kelapa Dua,Curug Sangereng,257
1271018006.0,Sumatera Utara,Kota Medan,Medan Perjuangan,Sidorame Timur,256
3173001003.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Rawa Buaya,254
3216007001.0,Jawa Barat,Bekasi,Cibitung,Wanasari,254
3173006005.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Kalideres,Pegadungan,253
3173002005.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Tanjung Duren Selatan,253
7306007016.0,Sulawesi Selatan,Gowa,Palangga,Taeng,252
1271018003.0,Sumatera Utara,Kota Medan,Medan Perjuangan,Sei Kera Hilir I,251
3174006004.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Gandaria Selatan,249
3174009003.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Ciganjur,249
3174001004.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Tebet,Kebon Baru,249
5171001002.0,Bali,Kota Denpasar,Denpasar Selatan,Pedungan,248
3275003001.0,Jawa Barat,Kota Bekasi,Bekasi Utara,Kaliabang Tengah,248
3175006004.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Cakung,Cakung Timur,247
1271002002.0,Sumatera Utara,Kota Medan,Medan Sunggal,Sei Sikambing B,247
7371010011.0,Sulawesi Selatan,Kota Makassar,Tamalate,Bonto Duri,245
7371013003.0,Sulawesi Selatan,Kota Makassar,Rappocini,Mappala,245
7371009005.0,Sulawesi Selatan,Kota Makassar,Panakkukang,Karampuang,245
3671001007.0,Banten,Kota Tangerang,Tangerang,Sukasari,243
3174007009.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Baru,Gandaria Utara,242
3173004009.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Tambora,Pekojan,242
1271006003.0,Sumatera Utara,Kota Medan,Medan Deli,Tanjung Mulya,241
7371010002.0,Sulawesi Selatan,Kota Makassar,Tamalate,Maccini Sombala,241
3216012007.0,Jawa Barat,Bekasi,Kedung Waringin,Kedungwaringin,239
3217008007.0,Jawa Barat,Bandung Barat,Padalarang,Kertajaya,239
1271004004.0,Sumatera Utara,Kota Medan,Medan Denai,Denai,239
1271019004.0,Sumatera Utara,Kota Medan,Medan Petisah,Sei Putih Barat,238
3204009002.0,Jawa Barat,Bandung,Margahayu,Magahayu Selatan,238
7371002011.0,Sulawesi Selatan,Kota Makassar,Mamajang,Tamparang Keke,237
3171007003.0,DKI Jakarta,Kota Administrasi Jakarta Pusat,Tanah Abang,Karet Tengsin,236
3173002002.0,DKI Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,236
1271019003.0,Sumatera Utara,Kota Medan,Medan Petisah,Sei Sikambing D,235
3175001002.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Matraman,Utan Kayu Utara,234
7371012002.0,Sulawesi Selatan,Kota Makassar,Manggala,Bangkala,234
1272002001.0,Sumatera Utara,Kota Pematangsiantar,Siantar Barat,Dwikora,234
1271017006.0,Sumatera Utara,Kota Medan,Medan Baru,Titi Rante,233
1271021006.0,Sumatera Utara,Kota Medan,Medan Selayang,Sempakata,233
3276002012.0,Jawa Barat,Kota Depok,Cimanggis,Cisalak Pasar,232
3174005003.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,Cipulir,231
1272002002.0,Sumatera Utara,Kota Pematangsiantar,Siantar Barat,Proklamasi,230
3277001001.0,Jawa Barat,Kota Cimahi,Cimahi Selatan,Melong,228
3175003006.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Jatinegara,Cipinang Muara,228
1207023001.0,Sumatera Utara,Deli Serdang,Sunggal,Sei Semayang,228
3175004007.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Kramatjati,Cawang,226
7371009002.0,Sulawesi Selatan,Kota Makassar,Panakkukang,Panaikang,226
3175008004.0,DKI Jakarta,Kota Administrasi Jakarta Timur,Makasar,Halim Perdana Kusuma,226
3174004002.0,DKI Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Jati Padang,225
